Player/Position/Team/Season,Player,Position,Team,Season ,Game Strength State,Player (Original),GP,Season,TOI,TOI%,TOI% QoC,TOI% QoT
NIKOLAJ EHLERSFWPG20-21,Nikolaj Ehlers,F,WPG,20-21,Even Strength,NIKOLAJ EHLERS,47,20202021,689.0666667,29.46%,29.07%,30.93%
TOM WILSONFWSH20-21,Tom Wilson,F,WSH,20-21,Even Strength,TOM WILSON,47,20202021,605.4833333,25.94%,28.69%,30.10%
RYAN GETZLAFFANA20-21,Ryan Getzlaf,F,ANA,20-21,Even Strength,RYAN GETZLAF,48,20202021,650.5833333,26.88%,28.88%,29.07%
TROY TERRYFANA20-21,Troy Terry,F,ANA,20-21,Even Strength,TROY TERRY,48,20202021,602,24.82%,28.75%,28.85%
DAVID PASTRNAKFBOS20-21,David Pastrnak,F,BOS,20-21,Even Strength,DAVID PASTRNAK,48,20202021,704.1166667,29.49%,28.94%,29.85%
JACK ROSLOVICFCBJ20-21,Jack Roslovic,F,CBJ,20-21,Even Strength,JACK ROSLOVIC,48,20202021,701.9666667,27.85%,28.79%,29.80%
SAM BENNETTFCGY/FLA20-21,Sam Bennett,F,CGY/FLA,20-21,Even Strength,SAM BENNETT,48,20202021,575.4,24.86%,28.74%,29.23%
J.T. COMPHERFCOL20-21,J.t. Compher,F,COL,20-21,Even Strength,J.T. COMPHER,48,20202021,496.6333333,21.59%,27.98%,28.41%
NATHAN MACKINNONFCOL20-21,Nathan Mackinnon,F,COL,20-21,Even Strength,NATHAN MACKINNON,48,20202021,749.4833333,32.79%,29.70%,33.73%
DOMINIK KAHUNFEDM20-21,Dominik Kahun,F,EDM,20-21,Even Strength,DOMINIK KAHUN,48,20202021,590.65,24.85%,29.27%,31.39%
RYAN JOHANSENFNSH20-21,Ryan Johansen,F,NSH,20-21,Even Strength,RYAN JOHANSEN,48,20202021,634.9333333,26.38%,29.20%,30.41%
KAAPO KAKKOFNYR20-21,Kaapo Kakko,F,NYR,20-21,Even Strength,KAAPO KAKKO,48,20202021,613.4333333,25.84%,28.38%,29.75%
MAX PACIORETTYFVGK20-21,Max Pacioretty,F,VGK,20-21,Even Strength,MAX PACIORETTY,48,20202021,696.9666667,29.13%,29.26%,30.84%
RICHARD PANIKFWSH/DET20-21,Richard Panik,F,WSH/DET,20-21,Even Strength,RICHARD PANIK,48,20202021,563.4333333,23.14%,28.23%,28.80%
NICOLAS DESLAURIERSFANA20-21,Nicolas Deslauriers,F,ANA,20-21,Even Strength,NICOLAS DESLAURIERS,49,20202021,540.5166667,21.81%,28.46%,27.99%
CONOR GARLANDFARI20-21,Conor Garland,F,ARI,20-21,Even Strength,CONOR GARLAND,49,20202021,704.55,29.37%,28.99%,30.06%
ALEX TEXIERFCBJ20-21,Alex Texier,F,CBJ,20-21,Even Strength,ALEX TEXIER,49,20202021,659.3,25.88%,28.66%,29.34%
NICK FOLIGNOFCBJ/TOR20-21,Nick Foligno,F,CBJ/TOR,20-21,Even Strength,NICK FOLIGNO,49,20202021,670.1333333,26.60%,29.02%,30.66%
FILIP ZADINAFDET20-21,Filip Zadina,F,DET,20-21,Even Strength,FILIP ZADINA,49,20202021,698.4666667,28.03%,28.76%,29.23%
DUSTIN BROWNFL.A20-21,Dustin Brown,F,L.A,20-21,Even Strength,DUSTIN BROWN,49,20202021,679.8,28.25%,29.46%,31.63%
COREY PERRYFMTL20-21,Corey Perry,F,MTL,20-21,Even Strength,COREY PERRY,49,20202021,549.9833333,22.05%,27.96%,28.79%
CALLE JARNKROKFNSH20-21,Calle Jarnkrok,F,NSH,20-21,Even Strength,CALLE JARNKROK,49,20202021,632.8666667,25.47%,28.87%,29.79%
BRENDAN LEMIEUXFNYR/L.A20-21,Brendan Lemieux,F,NYR/L.A,20-21,Even Strength,BRENDAN LEMIEUX,49,20202021,462.75,19.29%,27.71%,27.92%
DYLAN GAMBRELLFS.J20-21,Dylan Gambrell,F,S.J,20-21,Even Strength,DYLAN GAMBRELL,49,20202021,662.8166667,27.05%,28.31%,28.37%
CURTIS LAZARFBUF/BOS20-21,Curtis Lazar,F,BUF/BOS,20-21,Even Strength,CURTIS LAZAR,50,20202021,555.0666667,21.74%,28.02%,28.33%
SEAN MONAHANFCGY20-21,Sean Monahan,F,CGY,20-21,Even Strength,SEAN MONAHAN,50,20202021,674.3166667,27.60%,29.42%,29.92%
ALEKSANDER BARKOVFFLA20-21,Aleksander Barkov,F,FLA,20-21,Even Strength,ALEKSANDER BARKOV,50,20202021,744.35,30.25%,29.31%,30.54%
KEVIN FIALAFMIN20-21,Kevin Fiala,F,MIN,20-21,Even Strength,KEVIN FIALA,50,20202021,652.7833333,26.41%,28.83%,29.40%
NICO STURMFMIN20-21,Nico Sturm,F,MIN,20-21,Even Strength,NICO STURM,50,20202021,467.7666667,18.88%,28.21%,27.85%
TOMAS TATARFMTL20-21,Tomas Tatar,F,MTL,20-21,Even Strength,TOMAS TATAR,50,20202021,632.45,25.13%,29.44%,29.74%
ANDREAS JOHNSSONFN.J20-21,Andreas Johnsson,F,N.J,20-21,Even Strength,ANDREAS JOHNSSON,50,20202021,595.35,23.77%,28.24%,29.26%
JANNE KUOKKANENFN.J20-21,Janne Kuokkanen,F,N.J,20-21,Even Strength,JANNE KUOKKANEN,50,20202021,657.6166667,26.09%,28.73%,29.93%
PAVEL ZACHAFN.J20-21,Pavel Zacha,F,N.J,20-21,Even Strength,PAVEL ZACHA,50,20202021,629.9,25.10%,28.56%,29.23%
VIKTOR ARVIDSSONFNSH20-21,Viktor Arvidsson,F,NSH,20-21,Even Strength,VIKTOR ARVIDSSON,50,20202021,692.7666667,27.85%,29.23%,30.14%
CAL CLUTTERBUCKFNYI20-21,Cal Clutterbuck,F,NYI,20-21,Even Strength,CAL CLUTTERBUCK,50,20202021,566.4833333,21.99%,28.29%,28.02%
CHRIS KREIDERFNYR20-21,Chris Kreider,F,NYR,20-21,Even Strength,CHRIS KREIDER,50,20202021,645.1333333,26.26%,29.04%,30.50%
NICOLAS AUBE-KUBELFPHI20-21,Nicolas Aube-kubel,F,PHI,20-21,Even Strength,NICOLAS AUBE-KUBEL,50,20202021,544.1,21.78%,28.19%,28.51%
OSKAR LINDBLOMFPHI20-21,Oskar Lindblom,F,PHI,20-21,Even Strength,OSKAR LINDBLOM,50,20202021,551.05,21.99%,28.32%,29.00%
TRAVIS KONECNYFPHI20-21,Travis Konecny,F,PHI,20-21,Even Strength,TRAVIS KONECNY,50,20202021,661.5166667,26.34%,28.63%,29.81%
RYAN DONATOFS.J20-21,Ryan Donato,F,S.J,20-21,Even Strength,RYAN DONATO,50,20202021,538.4166667,21.62%,27.98%,28.46%
TOMAS HERTLFS.J20-21,Tomas Hertl,F,S.J,20-21,Even Strength,TOMAS HERTL,50,20202021,703.95,28.25%,28.97%,30.28%
KYLE CLIFFORDFSTL20-21,Kyle Clifford,F,STL,20-21,Even Strength,KYLE CLIFFORD,50,20202021,468.05,18.52%,27.66%,27.25%
ANTHONY CIRELLIFT.B20-21,Anthony Cirelli,F,T.B,20-21,Even Strength,ANTHONY CIRELLI,50,20202021,657.6333333,27.07%,28.83%,30.01%
JIMMY VESEYFTOR/VAN20-21,Jimmy Vesey,F,TOR/VAN,20-21,Even Strength,JIMMY VESEY,50,20202021,545.2166667,21.92%,28.16%,28.49%
NICOLAS ROYFVGK20-21,Nicolas Roy,F,VGK,20-21,Even Strength,NICOLAS ROY,50,20202021,584.1666667,23.40%,28.08%,28.52%
BLAKE WHEELERFWPG20-21,Blake Wheeler,F,WPG,20-21,Even Strength,BLAKE WHEELER,50,20202021,733.45,29.28%,29.84%,32.13%
JAKUB VRANAFWSH/DET20-21,Jakub Vrana,F,WSH/DET,20-21,Even Strength,JAKUB VRANA,50,20202021,627.2166667,25.01%,28.49%,29.34%
LAWSON CROUSEFARI20-21,Lawson Crouse,F,ARI,20-21,Even Strength,LAWSON CROUSE,51,20202021,598.55,23.82%,29.04%,29.28%
CHARLIE COYLEFBOS20-21,Charlie Coyle,F,BOS,20-21,Even Strength,CHARLIE COYLE,51,20202021,658.4,26.12%,28.30%,28.83%
DAVID KREJCIFBOS20-21,David Krejci,F,BOS,20-21,Even Strength,DAVID KREJCI,51,20202021,719.15,28.36%,28.31%,29.43%
DILLON DUBEFCGY20-21,Dillon Dube,F,CGY,20-21,Even Strength,DILLON DUBE,51,20202021,616.65,25.00%,29.23%,30.24%
JOONAS DONSKOIFCOL20-21,Joonas Donskoi,F,COL,20-21,Even Strength,JOONAS DONSKOI,51,20202021,557.2,22.53%,28.15%,28.88%
BLAKE COMEAUFDAL20-21,Blake Comeau,F,DAL,20-21,Even Strength,BLAKE COMEAU,51,20202021,704.1333333,26.72%,28.47%,29.60%
JASON DICKINSONFDAL20-21,Jason Dickinson,F,DAL,20-21,Even Strength,JASON DICKINSON,51,20202021,722.1,27.73%,28.55%,29.91%
JASON ROBERTSONFDAL20-21,Jason Robertson,F,DAL,20-21,Even Strength,JASON ROBERTSON,51,20202021,726.85,27.64%,28.62%,30.30%
RYAN HARTMANFMIN20-21,Ryan Hartman,F,MIN,20-21,Even Strength,RYAN HARTMAN,51,20202021,632.6166667,25.07%,28.74%,29.37%
KYLE PALMIERIFN.J/NYI20-21,Kyle Palmieri,F,N.J/NYI,20-21,Even Strength,KYLE PALMIERI,51,20202021,677.6666667,26.15%,28.31%,29.89%
ERIK HAULAFNSH20-21,Erik Haula,F,NSH,20-21,Even Strength,ERIK HAULA,51,20202021,625.4333333,24.41%,28.30%,28.88%
MIKAEL GRANLUNDFNSH20-21,Mikael Granlund,F,NSH,20-21,Even Strength,MIKAEL GRANLUND,51,20202021,713,28.02%,28.93%,29.92%
WILLIAM NYLANDERFTOR20-21,William Nylander,F,TOR,20-21,Even Strength,WILLIAM NYLANDER,51,20202021,697.9333333,27.34%,29.18%,30.25%
TANNER PEARSONFVAN20-21,Tanner Pearson,F,VAN,20-21,Even Strength,TANNER PEARSON,51,20202021,693.8,27.95%,29.82%,30.80%
CHANDLER STEPHENSONFVGK20-21,Chandler Stephenson,F,VGK,20-21,Even Strength,CHANDLER STEPHENSON,51,20202021,726.0666667,28.53%,29.34%,31.14%
RICKARD RAKELLFANA20-21,Rickard Rakell,F,ANA,20-21,Even Strength,RICKARD RAKELL,52,20202021,787.0666667,29.93%,28.86%,28.99%
CHRISTIAN FISCHERFARI20-21,Christian Fischer,F,ARI,20-21,Even Strength,CHRISTIAN FISCHER,52,20202021,537.7166667,20.97%,28.52%,28.73%
JOHAN LARSSONFARI20-21,Johan Larsson,F,ARI,20-21,Even Strength,JOHAN LARSSON,52,20202021,619.0333333,24.33%,28.56%,28.61%
NICK SCHMALTZFARI20-21,Nick Schmaltz,F,ARI,20-21,Even Strength,NICK SCHMALTZ,52,20202021,719.65,28.28%,28.98%,30.30%
ALEX DEBRINCATFCHI20-21,Alex Debrincat,F,CHI,20-21,Even Strength,ALEX DEBRINCAT,52,20202021,815.4,31.37%,29.14%,30.68%
BRANDON HAGELFCHI20-21,Brandon Hagel,F,CHI,20-21,Even Strength,BRANDON HAGEL,52,20202021,650.45,24.85%,28.60%,28.73%
MIKKO RANTANENFCOL20-21,Mikko Rantanen,F,COL,20-21,Even Strength,MIKKO RANTANEN,52,20202021,802,31.82%,29.52%,33.76%
JAMIE BENNFDAL20-21,Jamie Benn,F,DAL,20-21,Even Strength,JAMIE BENN,52,20202021,732.1,27.34%,28.89%,30.45%
JOSH ARCHIBALDFEDM20-21,Josh Archibald,F,EDM,20-21,Even Strength,JOSH ARCHIBALD,52,20202021,567.6333333,21.98%,27.93%,27.75%
KAILER YAMAMOTOFEDM20-21,Kailer Yamamoto,F,EDM,20-21,Even Strength,KAILER YAMAMOTO,52,20202021,758.5833333,29.46%,29.58%,31.62%
RYAN NUGENT-HOPKINSFEDM20-21,Ryan Nugent-hopkins,F,EDM,20-21,Even Strength,RYAN NUGENT-HOPKINS,52,20202021,741.8166667,28.68%,29.59%,31.66%
JOSH ANDERSONFMTL20-21,Josh Anderson,F,MTL,20-21,Even Strength,JOSH ANDERSON,52,20202021,734.05,28.03%,29.31%,30.00%
TYLER TOFFOLIFMTL20-21,Tyler Toffoli,F,MTL,20-21,Even Strength,TYLER TOFFOLI,52,20202021,713.9666667,27.25%,29.10%,29.65%
MICHAEL MCLEODFN.J20-21,Michael Mcleod,F,N.J,20-21,Even Strength,MICHAEL MCLEOD,52,20202021,617.2666667,23.56%,28.66%,28.25%
NICK COUSINSFNSH20-21,Nick Cousins,F,NSH,20-21,Even Strength,NICK COUSINS,52,20202021,602.3166667,23.20%,28.24%,28.95%
NOLAN PATRICKFPHI20-21,Nolan Patrick,F,PHI,20-21,Even Strength,NOLAN PATRICK,52,20202021,570.4333333,21.99%,28.19%,29.06%
MIKE HOFFMANFSTL20-21,Mike Hoffman,F,STL,20-21,Even Strength,MIKE HOFFMAN,52,20202021,647.2166667,24.71%,28.29%,29.32%
ZACH SANFORDFSTL20-21,Zach Sanford,F,STL,20-21,Even Strength,ZACH SANFORD,52,20202021,631.3166667,23.97%,28.57%,29.54%
AUSTON MATTHEWSFTOR20-21,Auston Matthews,F,TOR,20-21,Even Strength,AUSTON MATTHEWS,52,20202021,889.3333333,34.18%,29.94%,31.81%
WILLIAM CARRIERFVGK20-21,William Carrier,F,VGK,20-21,Even Strength,WILLIAM CARRIER,52,20202021,529.6833333,20.41%,27.86%,27.92%
ADAM LOWRYFWPG20-21,Adam Lowry,F,WPG,20-21,Even Strength,ADAM LOWRY,52,20202021,623.15,24.05%,28.80%,29.03%
DERICK BRASSARDFARI20-21,Derick Brassard,F,ARI,20-21,Even Strength,DERICK BRASSARD,53,20202021,634.9666667,24.40%,28.71%,29.10%
BRAD MARCHANDFBOS20-21,Brad Marchand,F,BOS,20-21,Even Strength,BRAD MARCHAND,53,20202021,719.1666667,27.09%,29.19%,30.27%
JEFF SKINNERFBUF20-21,Jeff Skinner,F,BUF,20-21,Even Strength,JEFF SKINNER,53,20202021,687.6166667,25.26%,28.37%,28.94%
RILEY SHEAHANFBUF20-21,Riley Sheahan,F,BUF,20-21,Even Strength,RILEY SHEAHAN,53,20202021,568.2333333,20.93%,28.66%,28.57%
TAYLOR HALLFBUF/BOS20-21,Taylor Hall,F,BUF/BOS,20-21,Even Strength,TAYLOR HALL,53,20202021,780.25,28.84%,28.65%,30.02%
ERIC STAALFBUF/MTL20-21,Eric Staal,F,BUF/MTL,20-21,Even Strength,ERIC STAAL,53,20202021,687.85,25.41%,28.42%,29.31%
JORDAN STAALFCAR20-21,Jordan Staal,F,CAR,20-21,Even Strength,JORDAN STAAL,53,20202021,703.25,26.46%,28.99%,30.17%
MARTIN NECASFCAR20-21,Martin Necas,F,CAR,20-21,Even Strength,MARTIN NECAS,53,20202021,755.7,28.45%,28.48%,30.43%
WARREN FOEGELEFCAR20-21,Warren Foegele,F,CAR,20-21,Even Strength,WARREN FOEGELE,53,20202021,677.9166667,25.45%,28.70%,29.87%
ANDRE BURAKOVSKYFCOL20-21,Andre Burakovsky,F,COL,20-21,Even Strength,ANDRE BURAKOVSKY,53,20202021,675.2166667,26.26%,28.69%,30.40%
PIERRE-EDOUARD BELLEMAREFCOL20-21,Pierre-edouard Bellemare,F,COL,20-21,Even Strength,PIERRE-EDOUARD BELLEMARE,53,20202021,472.1666667,18.41%,27.98%,27.30%
VLADISLAV NAMESTNIKOVFDET20-21,Vladislav Namestnikov,F,DET,20-21,Even Strength,VLADISLAV NAMESTNIKOV,53,20202021,701.5833333,26.23%,28.43%,28.39%
PHILLIP DANAULTFMTL20-21,Phillip Danault,F,MTL,20-21,Even Strength,PHILLIP DANAULT,53,20202021,734.2166667,27.46%,29.88%,29.54%
TIM STÜTZLEFOTT20-21,Tim StÜtzle,F,OTT,20-21,Even Strength,TIM STÜTZLE,53,20202021,664.5166667,25.35%,28.47%,29.33%
JAKUB VORACEKFPHI20-21,Jakub Voracek,F,PHI,20-21,Even Strength,JAKUB VORACEK,53,20202021,728.9666667,27.37%,28.52%,29.78%
SCOTT LAUGHTONFPHI20-21,Scott Laughton,F,PHI,20-21,Even Strength,SCOTT LAUGHTON,53,20202021,702.6666667,26.39%,28.31%,29.12%
LOGAN COUTUREFS.J20-21,Logan Couture,F,S.J,20-21,Even Strength,LOGAN COUTURE,53,20202021,744.6333333,28.33%,29.87%,31.60%
J.T. MILLERFVAN20-21,J.t. Miller,F,VAN,20-21,Even Strength,J.T. MILLER,53,20202021,787.2833333,30.36%,29.52%,30.69%
REILLY SMITHFVGK20-21,Reilly Smith,F,VGK,20-21,Even Strength,REILLY SMITH,53,20202021,709.1333333,26.84%,29.29%,30.93%
CONOR SHEARYFWSH20-21,Conor Sheary,F,WSH,20-21,Even Strength,CONOR SHEARY,53,20202021,657.8,24.92%,28.34%,29.36%
T.J. OSHIEFWSH20-21,T.j. Oshie,F,WSH,20-21,Even Strength,T.J. OSHIE,53,20202021,734.65,27.86%,28.77%,30.29%
CRAIG SMITHFBOS20-21,Craig Smith,F,BOS,20-21,Even Strength,CRAIG SMITH,54,20202021,712.5833333,26.48%,28.42%,29.64%
PATRICE BERGERONFBOS20-21,Patrice Bergeron,F,BOS,20-21,Even Strength,PATRICE BERGERON,54,20202021,679.0666667,25.26%,29.22%,30.65%
SAM REINHARTFBUF20-21,Sam Reinhart,F,BUF,20-21,Even Strength,SAM REINHART,54,20202021,853.6833333,30.80%,28.92%,29.72%
MAX DOMIFCBJ20-21,Max Domi,F,CBJ,20-21,Even Strength,MAX DOMI,54,20202021,715.4166667,25.35%,28.74%,29.67%
MIKAEL BACKLUNDFCGY20-21,Mikael Backlund,F,CGY,20-21,Even Strength,MIKAEL BACKLUND,54,20202021,728.25,27.81%,29.15%,29.32%
PHILIPP KURASHEVFCHI20-21,Philipp Kurashev,F,CHI,20-21,Even Strength,PHILIPP KURASHEV,54,20202021,625.25,23.11%,28.40%,29.11%
GABRIEL LANDESKOGFCOL20-21,Gabriel Landeskog,F,COL,20-21,Even Strength,GABRIEL LANDESKOG,54,20202021,822.95,31.65%,29.50%,33.64%
TYSON JOSTFCOL20-21,Tyson Jost,F,COL,20-21,Even Strength,TYSON JOST,54,20202021,630.2666667,24.24%,28.29%,28.77%
ANDREW COGLIANOFDAL20-21,Andrew Cogliano,F,DAL,20-21,Even Strength,ANDREW COGLIANO,54,20202021,658.6833333,23.84%,28.42%,30.12%
LUKE GLENDENINGFDET20-21,Luke Glendening,F,DET,20-21,Even Strength,LUKE GLENDENING,54,20202021,642.0666667,23.56%,28.67%,28.06%
GABRIEL VILARDIFL.A20-21,Gabriel Vilardi,F,L.A,20-21,Even Strength,GABRIEL VILARDI,54,20202021,660.1,24.77%,28.55%,28.89%
JEFF CARTERFL.A/PIT20-21,Jeff Carter,F,L.A/PIT,20-21,Even Strength,JEFF CARTER,54,20202021,690.3833333,25.93%,28.70%,29.01%
VICTOR RASKFMIN20-21,Victor Rask,F,MIN,20-21,Even Strength,VICTOR RASK,54,20202021,659.95,24.69%,28.90%,30.07%
YEGOR SHARANGOVICHFN.J20-21,Yegor Sharangovich,F,N.J,20-21,Even Strength,YEGOR SHARANGOVICH,54,20202021,729.9166667,26.88%,28.80%,29.95%
COLTON SISSONSFNSH20-21,Colton Sissons,F,NSH,20-21,Even Strength,COLTON SISSONS,54,20202021,623.7333333,23.06%,28.22%,28.36%
JEAN-GABRIEL PAGEAUFNYI20-21,Jean-gabriel Pageau,F,NYI,20-21,Even Strength,JEAN-GABRIEL PAGEAU,54,20202021,714.6666667,25.71%,28.54%,28.38%
JOSH BAILEYFNYI20-21,Josh Bailey,F,NYI,20-21,Even Strength,JOSH BAILEY,54,20202021,760.2666667,27.31%,28.89%,30.40%
MATT MARTINFNYI20-21,Matt Martin,F,NYI,20-21,Even Strength,MATT MARTIN,54,20202021,567.5166667,20.52%,28.18%,28.23%
KEVIN ROONEYFNYR20-21,Kevin Rooney,F,NYR,20-21,Even Strength,KEVIN ROONEY,54,20202021,553.55,20.75%,28.08%,27.77%
PAVEL BUCHNEVICHFNYR20-21,Pavel Buchnevich,F,NYR,20-21,Even Strength,PAVEL BUCHNEVICH,54,20202021,734.35,27.73%,29.09%,30.35%
CLAUDE GIROUXFPHI20-21,Claude Giroux,F,PHI,20-21,Even Strength,CLAUDE GIROUX,54,20202021,763.7833333,28.26%,28.61%,29.82%
TIMO MEIERFS.J20-21,Timo Meier,F,S.J,20-21,Even Strength,TIMO MEIER,54,20202021,743.2666667,27.75%,28.69%,30.12%
ILYA MIKHEYEVFTOR20-21,Ilya Mikheyev,F,TOR,20-21,Even Strength,ILYA MIKHEYEV,54,20202021,660.05,24.37%,28.60%,29.25%
JASON SPEZZAFTOR20-21,Jason Spezza,F,TOR,20-21,Even Strength,JASON SPEZZA,54,20202021,465.9,17.22%,27.53%,27.78%
MAX COMTOISFANA20-21,Max Comtois,F,ANA,20-21,Even Strength,MAX COMTOIS,55,20202021,731.9833333,26.20%,28.87%,29.34%
ANDREI SVECHNIKOVFCAR20-21,Andrei Svechnikov,F,CAR,20-21,Even Strength,ANDREI SVECHNIKOV,55,20202021,776.1666667,28.16%,29.13%,30.43%
PIUS SUTERFCHI20-21,Pius Suter,F,CHI,20-21,Even Strength,PIUS SUTER,55,20202021,783.8333333,28.46%,29.00%,30.70%
VALERI NICHUSHKINFCOL20-21,Valeri Nichushkin,F,COL,20-21,Even Strength,VALERI NICHUSHKIN,55,20202021,636.9166667,23.96%,28.18%,28.82%
DENIS GURIANOVFDAL20-21,Denis Gurianov,F,DAL,20-21,Even Strength,DENIS GURIANOV,55,20202021,732.3166667,26.11%,28.57%,30.33%
RADEK FAKSAFDAL20-21,Radek Faksa,F,DAL,20-21,Even Strength,RADEK FAKSA,55,20202021,749.7666667,26.71%,28.56%,29.52%
JESSE PULJUJARVIFEDM20-21,Jesse Puljujarvi,F,EDM,20-21,Even Strength,JESSE PULJUJARVI,55,20202021,754.65,27.64%,29.62%,32.69%
JONATHAN HUBERDEAUFFLA20-21,Jonathan Huberdeau,F,FLA,20-21,Even Strength,JONATHAN HUBERDEAU,55,20202021,745.2,27.56%,28.87%,29.13%
ALEX IAFALLOFL.A20-21,Alex Iafallo,F,L.A,20-21,Even Strength,ALEX IAFALLO,55,20202021,788.35,29.04%,29.55%,31.46%
KIRILL KAPRIZOVFMIN20-21,Kirill Kaprizov,F,MIN,20-21,Even Strength,KIRILL KAPRIZOV,55,20202021,799.1666667,29.44%,29.23%,29.74%
NICK BONINOFMIN20-21,Nick Bonino,F,MIN,20-21,Even Strength,NICK BONINO,55,20202021,581.6333333,21.40%,28.45%,28.27%
MILES WOODFN.J20-21,Miles Wood,F,N.J,20-21,Even Strength,MILES WOOD,55,20202021,693.1666667,25.10%,28.56%,28.81%
JORDAN EBERLEFNYI20-21,Jordan Eberle,F,NYI,20-21,Even Strength,JORDAN EBERLE,55,20202021,774.3166667,27.36%,28.45%,30.14%
MATHEW BARZALFNYI20-21,Mathew Barzal,F,NYI,20-21,Even Strength,MATHEW BARZAL,55,20202021,862.5333333,30.57%,28.47%,29.61%
CHRIS TIERNEYFOTT20-21,Chris Tierney,F,OTT,20-21,Even Strength,CHRIS TIERNEY,55,20202021,697.65,25.70%,29.03%,29.95%
EVGENY DADONOVFOTT20-21,Evgeny Dadonov,F,OTT,20-21,Even Strength,EVGENY DADONOV,55,20202021,679.3166667,25.13%,28.91%,30.01%
JOEL FARABEEFPHI20-21,Joel Farabee,F,PHI,20-21,Even Strength,JOEL FARABEE,55,20202021,673.0333333,24.47%,28.59%,29.98%
KEVIN HAYESFPHI20-21,Kevin Hayes,F,PHI,20-21,Even Strength,KEVIN HAYES,55,20202021,736.25,26.75%,28.49%,29.56%
SIDNEY CROSBYFPIT20-21,Sidney Crosby,F,PIT,20-21,Even Strength,SIDNEY CROSBY,55,20202021,910.1166667,32.53%,28.90%,32.88%
KEVIN LABANCFS.J20-21,Kevin Labanc,F,S.J,20-21,Even Strength,KEVIN LABANC,55,20202021,765.2666667,27.97%,29.35%,31.26%
JORDAN KYROUFSTL20-21,Jordan Kyrou,F,STL,20-21,Even Strength,JORDAN KYROU,55,20202021,712.95,25.68%,28.76%,30.17%
BARCLAY GOODROWFT.B20-21,Barclay Goodrow,F,T.B,20-21,Even Strength,BARCLAY GOODROW,55,20202021,670.75,25.13%,28.73%,29.93%
BLAKE COLEMANFT.B20-21,Blake Coleman,F,T.B,20-21,Even Strength,BLAKE COLEMAN,55,20202021,686.45,25.81%,28.78%,29.93%
ONDREJ PALATFT.B20-21,Ondrej Palat,F,T.B,20-21,Even Strength,ONDREJ PALAT,55,20202021,746.0333333,27.95%,28.97%,30.75%
PATRICK MAROONFT.B20-21,Patrick Maroon,F,T.B,20-21,Even Strength,PATRICK MAROON,55,20202021,539.1166667,20.20%,27.39%,27.50%
TYLER JOHNSONFT.B20-21,Tyler Johnson,F,T.B,20-21,Even Strength,TYLER JOHNSON,55,20202021,652.75,24.49%,28.52%,29.51%
MITCH MARNERFTOR20-21,Mitch Marner,F,TOR,20-21,Even Strength,MITCH MARNER,55,20202021,904.4,32.80%,30.08%,32.25%
ALEX TUCHFVGK20-21,Alex Tuch,F,VGK,20-21,Even Strength,ALEX TUCH,55,20202021,756.8666667,27.51%,28.32%,28.68%
JONATHAN MARCHESSAULTFVGK20-21,Jonathan Marchessault,F,VGK,20-21,Even Strength,JONATHAN MARCHESSAULT,55,20202021,786.1666667,28.67%,29.18%,30.39%
MARK STONEFVGK20-21,Mark Stone,F,VGK,20-21,Even Strength,MARK STONE,55,20202021,781.5666667,28.43%,29.37%,31.14%
ANDREW COPPFWPG20-21,Andrew Copp,F,WPG,20-21,Even Strength,ANDREW COPP,55,20202021,745.25,27.19%,28.88%,30.23%
NICKLAS BACKSTROMFWSH20-21,Nicklas Backstrom,F,WSH,20-21,Even Strength,NICKLAS BACKSTROM,55,20202021,803.65,29.35%,28.72%,30.00%
CHRISTIAN DVORAKFARI20-21,Christian Dvorak,F,ARI,20-21,Even Strength,CHRISTIAN DVORAK,56,20202021,729.2666667,26.50%,29.21%,29.60%
CLAYTON KELLERFARI20-21,Clayton Keller,F,ARI,20-21,Even Strength,CLAYTON KELLER,56,20202021,757.6333333,27.53%,28.94%,30.09%
PHIL KESSELFARI20-21,Phil Kessel,F,ARI,20-21,Even Strength,PHIL KESSEL,56,20202021,760.2333333,27.63%,28.73%,29.32%
NICK RITCHIEFBOS20-21,Nick Ritchie,F,BOS,20-21,Even Strength,NICK RITCHIE,56,20202021,692.7,24.75%,28.12%,29.38%
VICTOR OLOFSSONFBUF20-21,Victor Olofsson,F,BUF,20-21,Even Strength,VICTOR OLOFSSON,56,20202021,773.6166667,26.97%,28.85%,30.00%
NINO NIEDERREITERFCAR20-21,Nino Niederreiter,F,CAR,20-21,Even Strength,NINO NIEDERREITER,56,20202021,780.6,27.85%,28.49%,30.53%
SEBASTIAN AHOFCAR20-21,Sebastian Aho,F,CAR,20-21,Even Strength,SEBASTIAN AHO,56,20202021,798.7833333,28.50%,29.18%,30.55%
CAM ATKINSONFCBJ20-21,Cam Atkinson,F,CBJ,20-21,Even Strength,CAM ATKINSON,56,20202021,802.8833333,27.41%,28.98%,30.11%
ERIC ROBINSONFCBJ20-21,Eric Robinson,F,CBJ,20-21,Even Strength,ERIC ROBINSON,56,20202021,629.65,21.50%,28.42%,28.43%
OLIVER BJORKSTRANDFCBJ20-21,Oliver Bjorkstrand,F,CBJ,20-21,Even Strength,OLIVER BJORKSTRAND,56,20202021,863.3333333,29.48%,28.95%,29.51%
ANDREW MANGIAPANEFCGY20-21,Andrew Mangiapane,F,CGY,20-21,Even Strength,ANDREW MANGIAPANE,56,20202021,732.1666667,27.00%,29.37%,30.15%
