"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"178","Casey Cizikas","NYI","C","56","7.0666666666667","0.12619047619048","67.92","8.49","88.89","42.45","0","100.00","33.96","0","100.00","0","0","-","2.09","0","100.00","33.96","0","100.00","0","0","-","0","0","-","45.28","0","100.00","0","0","-","49.06","12.26","80.00","0","0","-","0.00","-","0.00","42.45","50.94","16.98","203.77","71.43","76.42","50.94","25.47","75.00"
"520","Vince Dunn","STL","D","43","71.016666666667","1.6515503875969","103.92","8.45","92.48","76.88","5.91","92.86","55.76","5.91","90.41","8.45","0","100.00","6.29","0.39","94.15","46.47","3.38","93.22","14.36","2.53","85.00","3.38","0","100.00","42.81","1.13","97.44","4.51","0","100.00","78.1","2.44","96.97","2.44","0","100.00","15.15","100.00","1.152","21.12","2.53","2.53","44.78","89.29","45.62","6.76","3.38","93.10"
"126","Derek Stepan","OTT","C","20","42.683333333333","2.1341666666667","78.72","8.43","90.32","60.45","8.43","87.76","49.2","7.03","87.50","4.22","1.41","75.00","5.51","0.48","92.05","42.17","7.03","85.71","21.09","0","100.00","1.41","0","100.00","28.11","9.37","75.00","1.87","1.87","50.00","50.76","2.03","96.15","2.03","0","100.00","8.57","80.00","0.886","28.11","2.81","2.81","30.93","90.91","44.98","2.81","5.62","88.89"
"687","Kole Lind","VAN","R","7","7.1166666666667","1.0166666666667","42.15","8.43","83.33","25.29","8.43","75.00","16.86","0","100.00","0","0","-","2.54","0.01","99.79","33.72","0","100.00","16.86","0","100.00","0","0","-","22.48","0","100.00","0","0","-","12.18","0","100.00","0","0","-","0.00","-","0.00","16.86","8.43","0","75.88","100.00","16.86","25.29","0","100.00"
"399","Andre Burakovsky","COL","L","53","115.3","2.1754716981132","94.71","8.33","91.92","69.21","7.29","90.48","49.96","6.24","88.89","9.37","0","100.00","6.65","0.21","96.94","55.68","1.56","97.27","19.77","0.52","97.44","2.6","0","100.00","47.88","1.39","97.18","6.94","0","100.00","54.87","4.51","92.41","2.25","0","100.00","18.75","100.00","1.188","28.1","6.24","1.04","28.62","96.43","49.44","9.89","3.64","93.14"
"406","J.T. Compher","COL","L","48","64.95","1.353125","83.14","8.31","90.91","61.89","7.39","89.33","41.57","6.47","86.54","9.24","0","100.00","5.5","0.51","91.55","48.04","3.7","92.86","13.86","1.85","88.24","1.85","0","100.00","45.57","2.46","94.87","7.39","0","100.00","49.37","1.33","97.37","2.67","0","100.00","22.22","100.00","1.222","37.88","6.47","0.92","27.71","97.62","55.43","8.31","4.62","92.31"
"836","Radim Zohorna","PIT","L","8","7.3333333333333","0.91666666666667","106.36","8.18","92.86","90","8.18","91.67","73.64","8.18","90.00","8.18","8.18","50.00","8.14","0.51","94.08","73.64","8.18","90.00","24.55","0","100.00","8.18","0","100.00","65.45","10.91","85.71","0","10.91","0.00","47.27","0","100.00","0","0","-","11.11","0.00","0.111","32.73","0","16.36","49.09","66.67","40.91","0","16.36","71.43"
"264","Blake Coleman","T.B","C","55","22.116666666667","0.40212121212121","46.12","8.14","85.00","37.98","5.43","87.50","29.84","5.43","84.62","5.43","0","100.00","2.76","0.14","95.22","16.28","5.43","75.00","5.43","0","100.00","5.43","0","100.00","14.47","7.23","66.67","0","0","-","43.1","0","100.00","0","0","-","18.18","100.00","1.182","10.85","18.99","2.71","59.68","80.00","21.7","32.55","5.43","80.00"
"375","Andreas Johnsson","N.J","L","50","66.633333333333","1.3326666666667","72.04","8.1","89.89","54.03","8.1","86.96","38.72","6.3","86.00","5.4","0.9","85.71","4.28","0.46","90.32","35.12","5.4","86.67","10.81","0.9","92.31","1.8","0","100.00","32.42","6","84.38","2.4","1.2","66.67","52.03","3.9","93.02","2.6","0","100.00","13.95","85.71","0.997","25.21","4.5","0.9","38.72","96.55","41.42","5.4","2.7","93.88"
"741","Wyatt Kalynuk","CHI","D","21","23.083333333333","1.0992063492063","106.57","7.8","93.18","75.38","7.8","90.63","62.38","5.2","92.31","5.2","2.6","66.67","7.63","2.13","78.17","62.38","2.6","96.00","25.99","0","100.00","2.6","0","100.00","48.52","3.47","93.33","3.47","0","100.00","60.07","0","100.00","0","0","-","8.33","50.00","0.583","23.39","5.2","2.6","51.99","90.00","49.39","5.2","2.6","95.00"
"262","Nick Cousins","NSH","C","52","85.5","1.6442307692308","79.3","7.72","91.13","58.95","6.32","90.32","38.6","4.21","90.16","5.61","0","100.00","5.32","0.49","91.58","33.68","3.51","90.57","14.74","2.11","87.50","4.21","0","100.00","25.26","1.87","93.10","0","0","-","61.83","3.04","95.31","0","0","-","14.55","100.00","1.145","21.75","5.61","2.81","42.11","88.57","32.98","10.53","4.91","87.04"
"290","Jonas Brodin","MIN","D","53","46.916666666667","0.88522012578616","89.52","7.67","92.11","66.5","7.67","89.66","39.64","5.12","88.57","6.39","0","100.00","5.02","0.28","94.69","39.64","2.56","93.94","11.51","0","100.00","3.84","0","100.00","37.51","3.41","91.67","1.71","0","100.00","70.2","3.69","95.00","1.85","0","100.00","16.13","100.00","1.161","26.86","6.39","0","42.2","100.00","49.88","12.79","2.56","95.12"
"144","Tyler Bozak","STL","C","31","39.266666666667","1.2666666666667","70.29","7.64","90.20","51.95","7.64","87.18","39.73","6.11","86.67","7.64","0","100.00","4.66","0.66","87.53","35.14","6.11","85.19","7.64","3.06","71.43","1.53","0","100.00","36.67","4.07","90.00","6.11","0","100.00","50.76","0","100.00","2.21","0","100.00","19.23","100.00","1.192","21.39","6.11","0","44.31","100.00","42.78","10.7","1.53","96.55"
"158","Ryan Ellis","NSH","D","35","78.483333333333","2.242380952381","81.8","7.64","91.45","59.63","5.35","91.76","45.87","3.82","92.31","3.82","0","100.00","5.77","0.3","95.10","38.99","2.29","94.44","19.88","0.76","96.30","2.29","0","100.00","25.48","2.04","92.59","1.02","0","100.00","58.53","5.52","91.38","0","0","-","8.33","100.00","1.083","21.41","9.17","2.29","34.4","90.32","40.52","13.76","4.59","89.83"
"377","MacKenzie Weegar","FLA","D","54","23.683333333333","0.43858024691358","70.94","7.6","90.32","58.27","7.6","88.46","48.14","5.07","90.48","7.6","0","100.00","4.14","0.81","83.57","25.33","5.07","83.33","10.13","5.07","66.67","2.53","0","100.00","20.27","0","100.00","3.38","0","100.00","58.55","3.66","94.12","3.66","0","100.00","15.79","100.00","1.158","32.93","7.6","5.07","73.47","86.67","45.6","7.6","10.13","81.82"
"705","Robert Thomas","STL","C","33","47.466666666667","1.4383838383838","80.9","7.58","91.43","56.88","6.32","90.00","39.19","5.06","88.57","2.53","0","100.00","4.25","0.32","93.00","40.45","3.79","91.43","8.85","1.26","87.50","0","0","-","42.13","3.37","92.59","3.37","0","100.00","54.78","1.83","96.77","0","0","-","6.45","100.00","1.065","17.7","1.26","1.26","44.24","93.33","37.92","2.53","2.53","93.75"
"809","Kaapo Kakko","NYR","R","48","63.316666666667","1.3190972222222","63.49","7.58","89.33","51.17","7.58","87.10","36.01","5.69","86.36","3.79","0.95","80.00","4.43","0.49","90.12","33.17","3.79","89.74","15.16","2.84","84.21","3.79","0.95","80.00","24.01","1.26","95.00","0","0","-","42.43","0","100.00","0","0","-","10.53","83.33","0.939","23.69","6.63","1.9","53.07","92.59","35.06","7.58","4.74","88.10"
"266","Andy Welinski","ANA","D","13","15.866666666667","1.2205128205128","56.72","7.56","88.24","45.38","7.56","85.71","34.03","7.56","81.82","0","0","-","5.64","0.27","95.40","26.47","3.78","87.50","18.91","0","100.00","0","0","-","10.08","5.04","66.67","0","0","-","43.7","0","100.00","0","0","-","0.00","100.00","1.000","15.13","15.13","0","34.03","100.00","30.25","18.91","0","100.00"
"807","Cole Caufield","MTL","R","10","15.9","1.59","75.47","7.55","90.91","56.6","7.55","88.24","37.74","7.55","83.33","0","0","-","3.96","0.89","81.65","33.96","3.77","90.00","3.77","3.77","50.00","0","0","-","40.25","0","100.00","0","0","-","59.96","0","100.00","0","0","-","0.00","100.00","1.000","30.19","3.77","3.77","30.19","88.89","30.19","7.55","3.77","88.89"
"760","Joe Veleno","DET","C","5","8.05","1.61","59.63","7.45","88.89","52.17","7.45","87.50","44.72","7.45","85.71","7.45","0","100.00","3.99","0.38","91.21","37.27","7.45","83.33","7.45","0","100.00","0","0","-","39.75","9.94","80.00","9.94","0","100.00","32.3","0","100.00","0","0","-","16.67","100.00","1.167","29.81","14.91","0","29.81","100.00","44.72","14.91","0","100.00"
"773","Barrett Hayton","ARI","C","14","32.216666666667","2.3011904761905","70.77","7.45","90.48","48.42","7.45","86.67","31.66","3.72","89.47","5.59","0","100.00","3.3","0.52","86.44","33.52","3.72","90.00","14.9","1.86","88.89","3.72","0","100.00","24.83","2.48","90.91","2.48","0","100.00","53.8","2.69","95.24","0","0","-","17.65","100.00","1.176","27.94","1.86","1.86","33.52","93.75","37.25","7.45","3.72","90.91"
"310","Alex Galchenyuk","OTT, TOR","C, L","34","32.366666666667","0.95196078431373","113.08","7.42","93.85","81.57","7.42","91.67","68.59","5.56","92.50","3.71","3.71","50.00","7.15","1.76","80.26","46.34","3.71","92.59","24.1","1.85","92.86","1.85","0","100.00","29.66","2.47","92.31","0","2.47","0.00","96.4","2.68","97.30","2.68","0","100.00","5.41","33.33","0.387","20.39","5.56","5.56","29.66","78.57","42.64","7.42","7.42","85.19"
"825","Gaetan Haas","EDM","C","34","8.1333333333333","0.23921568627451","51.64","7.38","87.50","36.89","7.38","83.33","29.51","7.38","80.00","0","0","-","2.86","1.62","63.75","22.13","7.38","75.00","7.38","7.38","50.00","0","0","-","19.67","0","100.00","0","0","-","31.97","0","100.00","0","0","-","0.00","100.00","1.000","14.75","7.38","14.75","118.03","50.00","29.51","7.38","22.13","57.14"
"675","Alex Barre-Boulet","T.B","C","15","40.766666666667","2.7177777777778","101.55","7.36","93.24","79.48","7.36","91.53","57.4","7.36","88.64","5.89","1.47","80.00","6.57","0.4","94.22","51.51","5.89","89.74","17.66","1.47","92.31","5.89","1.47","80.00","45.13","5.89","88.46","0","0","-","70.16","2.13","97.06","0","0","-","10.26","80.00","0.903","44.15","1.47","1.47","16.19","96.77","61.82","4.42","2.94","95.45"
"489","Devon Toews","COL","D","53","91.416666666667","1.7248427672956","85.32","7.22","92.20","59.07","5.25","91.84","40.04","3.94","91.04","5.25","0.66","88.89","5.18","0.18","96.71","46.6","2.63","94.67","15.1","0.66","95.83","1.31","0","100.00","42.01","2.63","94.12","2.63","0.88","75.00","54.99","3.79","93.55","2.84","0","100.00","13.11","83.33","0.964","18.38","4.59","1.97","56.44","90.32","34.79","8.53","6.56","84.13"
"657","Rem Pitlick","NSH","C","10","8.3833333333333","0.83833333333333","42.94","7.16","85.71","42.94","7.16","85.71","28.63","7.16","80.00","0","0","-","2.28","0.01","99.40","14.31","0","100.00","0","0","-","0","0","-","19.09","0","100.00","0","0","-","41.35","0","100.00","0","0","-","0.00","100.00","1.000","28.63","0","7.16","57.26","80.00","35.79","14.31","7.16","83.33"
"838","Mikko Lehtonen","CBJ, TOR","D","26","17.766666666667","0.68333333333333","101.31","6.75","93.75","91.18","6.75","93.10","74.3","6.75","91.67","6.75","0","100.00","10.64","0.23","97.85","81.05","3.38","96.00","33.77","0","100.00","6.75","0","100.00","63.04","4.5","93.33","0","0","-","29.27","0","100.00","0","0","-","9.09","100.00","1.091","40.53","6.75","0","43.9","100.00","64.17","6.75","0","100.00"
"654","Drake Caggiula","ARI, BUF","C","38","8.9666666666667","0.2359649122807","53.53","6.69","88.89","20.07","6.69","75.00","20.07","0","100.00","6.69","0","100.00","2.8","1.17","70.62","6.69","6.69","50.00","0","6.69","0.00","0","0","-","8.92","0","100.00","0","0","-","38.66","0","100.00","0","0","-","33.33","-","0.33","13.38","13.38","6.69","60.22","66.67","20.07","20.07","6.69","75.00"
"519","Jack Eichel","BUF","C","21","72.183333333333","3.4373015873016","112.21","6.65","94.41","93.93","6.65","93.39","67.33","4.99","93.10","10.81","0.83","92.86","8.46","0.48","94.65","52.37","4.16","92.65","22.44","3.32","87.10","3.32","0.83","80.00","39.9","1.11","97.30","5.54","0","100.00","85.25","1.2","98.61","4.8","0","100.00","16.05","83.33","0.994","33.25","3.32","0","4.16","100.00","59.85","7.48","0","100.00"
"735","Emil Bemstrom","CBJ","C","20","18.466666666667","0.92333333333333","68.23","6.5","91.30","61.73","3.25","95.00","42.24","3.25","92.86","6.5","0","100.00","4.36","0","99.99","32.49","3.25","90.91","6.5","0","100.00","3.25","0","100.00","34.66","4.33","88.89","0","0","-","51.62","0","100.00","4.69","0","100.00","15.38","100.00","1.154","22.74","16.25","0","32.49","100.00","25.99","22.74","0","100.00"
"234","Sam Carrick","ANA","C","13","9.2833333333333","0.71410256410256","103.41","6.46","94.12","84.02","0","100.00","58.17","0","100.00","6.46","0","100.00","8.87","0","100.00","64.63","0","100.00","45.24","0","100.00","6.46","0","100.00","25.85","0","100.00","0","0","-","56.01","9.34","85.71","0","0","-","11.11","-","0.11","25.85","19.39","6.46","38.78","80.00","45.24","25.85","6.46","87.50"
"669","Jeremy Davies","NSH","D","16","9.4166666666667","0.58854166666667","101.95","6.37","94.12","70.09","6.37","91.67","50.97","6.37","88.89","6.37","0","100.00","7.31","0.46","94.10","38.23","6.37","85.71","25.49","0","100.00","6.37","0","100.00","16.99","8.5","66.67","0","0","-","82.83","0","100.00","0","0","-","12.50","100.00","1.125","6.37","0","0","38.23","100.00","50.97","12.74","0","100.00"
"212","Vladimir Tarasenko","STL","R","24","60.2","2.5083333333333","122.59","5.98","95.35","91.69","4.98","94.85","72.76","1.99","97.33","9.97","0","100.00","7.83","0.38","95.35","54.82","2.99","94.83","20.93","1.99","91.30","3.99","0","100.00","45.18","1.33","97.14","6.64","0","100.00","93.58","1.44","98.48","1.44","0","100.00","13.70","100.00","1.137","27.91","2.99","0","11.96","100.00","67.77","5.98","0","100.00"
"522","Jordan Greenway","MIN","L","56","30.633333333333","0.54702380952381","70.51","5.88","92.31","54.84","5.88","90.32","35.26","3.92","90.00","1.96","0","100.00","6.05","0.4","93.74","39.17","3.92","90.91","19.59","3.92","83.33","1.96","0","100.00","26.12","0","100.00","0","0","-","45.27","2.83","94.12","0","0","-","5.56","100.00","1.056","31.34","3.92","1.96","37.21","94.12","43.09","5.88","7.83","84.62"
"395","Nick Paul","OTT","L","56","21.483333333333","0.38363095238095","117.3","5.59","95.45","103.34","5.59","94.87","75.41","5.59","93.10","11.17","0","100.00","9.13","0.36","96.24","75.41","5.59","93.10","25.14","0","100.00","2.79","0","100.00","67.03","7.45","90.00","7.45","0","100.00","56.48","0","100.00","4.03","0","100.00","14.81","100.00","1.148","33.51","11.17","2.79","80.99","92.31","50.27","16.76","2.79","94.74"
"794","Taro Hirose","DET","L","6","21.466666666667","3.5777777777778","106.21","5.59","95.00","92.24","5.59","94.29","64.29","5.59","92.00","5.59","0","100.00","8.49","0.01","99.93","44.72","0","100.00","22.36","0","100.00","5.59","0","100.00","29.81","0","100.00","0","0","-","84.78","0","100.00","0","0","-","8.70","100.00","1.087","33.54","13.98","0","11.18","100.00","53.11","16.77","2.8","95.00"
"573","Derek Ryan","CGY","C","43","10.816666666667","0.2515503875969","61.02","5.55","91.67","55.47","5.55","90.91","33.28","5.55","85.71","0","0","-","3.97","0.25","94.02","33.28","5.55","85.71","22.19","0","100.00","0","0","-","14.79","7.4","66.67","0","0","-","40.06","0","100.00","0","0","-","0.00","100.00","1.000","55.47","16.64","5.55","110.94","90.91","66.56","16.64","5.55","92.31"
"821","Joel Kiviranta","DAL","L","26","22.166666666667","0.8525641025641","75.79","5.41","93.33","56.84","5.41","91.30","43.31","5.41","88.89","5.41","0","100.00","5.59","0.01","99.88","35.19","0","100.00","16.24","0","100.00","5.41","0","100.00","25.26","0","100.00","0","0","-","54.74","0","100.00","0","0","-","12.50","100.00","1.125","16.24","8.12","2.71","54.14","85.71","24.36","10.83","5.41","81.82"
"346","Colton Sissons","NSH","C","54","11.25","0.20833333333333","48","5.33","90.00","32","5.33","85.71","26.67","5.33","83.33","0","0","-","1.7","0.01","99.21","16","0","100.00","5.33","0","100.00","0","0","-","14.22","0","100.00","0","0","-","46.22","0","100.00","0","0","-","0.00","100.00","1.000","26.67","16","0","80","100.00","32","21.33","5.33","85.71"
"732","Alexander Volkov","ANA, T.B","R","37","12.333333333333","0.33333333333333","53.51","4.86","91.67","43.78","4.86","90.00","29.19","0","100.00","4.86","0","100.00","2.53","0","99.92","19.46","0","100.00","9.73","0","100.00","4.86","0","100.00","12.97","0","100.00","0","0","-","49.19","0","100.00","0","0","-","16.67","-","0.17","14.59","14.59","0","58.38","100.00","19.46","19.46","0","100.00"
"293","Joel Armia","MTL","R","41","29.666666666667","0.72357723577236","68.76","4.04","94.44","46.52","4.04","92.00","30.34","4.04","88.24","6.07","0","100.00","3.03","0.16","94.99","30.34","2.02","93.75","8.09","0","100.00","2.02","0","100.00","29.66","2.7","91.67","5.39","0","100.00","49.66","0","100.00","0","0","-","20.00","100.00","1.200","34.38","6.07","2.02","28.31","94.44","60.67","10.11","2.02","96.77"
"833","Jamie Drysdale","ANA","D","24","45.85","1.9104166666667","86.37","3.93","95.65","69.36","3.93","94.64","43.18","1.31","97.06","1.31","0","100.00","5.61","0.02","99.61","35.33","0","100.00","17.01","0","100.00","1.31","0","100.00","24.43","0","100.00","0","0","-","71.83","1.89","97.44","0","0","-","3.03","100.00","1.030","23.56","7.85","0","24.86","100.00","34.02","11.78","0","100.00"
"98","Ryan McDonagh","T.B","D","50","17.883333333333","0.35766666666667","67.1","3.36","95.24","50.33","3.36","93.75","36.91","3.36","91.67","0","0","-","3.42","0.29","92.25","23.49","3.36","87.50","3.36","3.36","50.00","0","0","-","26.84","0","100.00","0","0","-","58.15","0","100.00","0","0","-","0.00","100.00","1.000","23.49","10.07","0","77.17","100.00","33.55","10.07","0","100.00"
"5","Mikko Koivu","CBJ","C","7","0.23333333333333","0.033333333333333","257.14","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","371.43","0","100.00","0","0","-","-","-","-","0","0","0","257.14","-","0","0","0","-"
"21","Brad Richardson","NSH","R","17","3.5833333333333","0.21078431372549","16.74","0","100.00","16.74","0","100.00","16.74","0","100.00","0","0","-","0.82","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","24.19","0","100.00","0","0","-","0.00","-","0.00","16.74","0","0","200.93","100.00","16.74","0","0","100.00"
"22","Nate Thompson","WPG","C","44","3.35","0.076136363636364","35.82","0","100.00","35.82","0","100.00","35.82","0","100.00","0","0","-","0.7","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","53.73","17.91","0","125.37","100.00","53.73","17.91","17.91","75.00"
"34","Andrej Sekera","DAL","D","46","2.75","0.059782608695652","43.64","0","100.00","43.64","0","100.00","21.82","0","100.00","0","0","-","1.25","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","63.03","0","100.00","0","0","-","0.00","-","0.00","43.64","0","21.82","130.91","66.67","43.64","0","21.82","66.67"
"39","Jack Johnson","NYR","D","13","0.53333333333333","0.041025641025641","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","112.5","0","0","225","100.00","112.5","112.5","0","100.00"
"51","Nathan Gerbe","CBJ","C","9","0.31666666666667","0.035185185185185","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","568.42","-","0","0","0","-"
"52","Ryan Reaves","VGK","R","37","1.0333333333333","0.027927927927928","58.06","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","116.13","0","0","406.45","100.00","174.19","0","0","100.00"
"58","Erik Johnson","COL","D","4","1.9666666666667","0.49166666666667","122.03","0","100.00","61.02","0","100.00","61.02","0","100.00","0","0","-","4.77","0","100.00","91.53","0","100.00","0","0","-","0","0","-","122.03","0","100.00","0","0","-","44.07","0","100.00","0","0","-","0.00","-","0.00","30.51","0","0","61.02","100.00","30.51","30.51","0","100.00"
"60","Trevor Lewis","WPG","C","56","4.45","0.079464285714286","26.97","0","100.00","26.97","0","100.00","26.97","0","100.00","0","0","-","0.52","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","26.97","13.48","0","121.35","100.00","26.97","13.48","13.48","66.67"
"86","Riley Nash","CBJ","C","37","4.5166666666667","0.12207207207207","79.7","0","100.00","53.14","0","100.00","13.28","0","100.00","0","0","-","2.62","0","100.00","26.57","0","100.00","0","0","-","0","0","-","35.42","0","100.00","0","0","-","76.75","0","100.00","0","0","-","0.00","-","0.00","39.85","13.28","0","106.27","100.00","39.85","13.28","0","100.00"
"90","Colton Sceviour","PIT","C, R","46","1.65","0.035869565217391","109.09","0","100.00","72.73","0","100.00","72.73","0","100.00","0","0","-","7.76","0","100.00","109.09","0","100.00","72.73","0","100.00","0","0","-","48.48","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","36.36","0","181.82","-","0","36.36","0","-"
"92","Carl Gunnarsson","STL","D","12","0.46666666666667","0.038888888888889","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","128.57","-","0","0","0","-"
"95","Robert Bortuzzo","STL","D","40","0.98333333333333","0.024583333333333","183.05","0","100.00","61.02","0","100.00","61.02","0","100.00","0","0","-","3.49","0","100.00","61.02","0","100.00","0","0","-","0","0","-","81.36","0","100.00","0","0","-","176.27","0","100.00","0","0","-","0.00","-","0.00","61.02","0","0","244.07","100.00","61.02","0","0","100.00"
"103","Carl Hagelin","WSH","L","56","3.35","0.059821428571429","17.91","0","100.00","17.91","0","100.00","17.91","0","100.00","0","0","-","0.77","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","25.87","0","100.00","0","0","-","0.00","-","0.00","35.82","17.91","17.91","53.73","66.67","35.82","17.91","17.91","66.67"
"106","Nick Holden","VGK","D","17","0.2","0.011764705882353","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","600","0","0","300","100.00","600","0","0","100.00"
"108","Micheal Haley","OTT","L","4","0.066666666666667","0.016666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","900","-","0","0","0","-"
"109","Jay Beagle","VAN","C","30","1.35","0.045","88.89","0","100.00","88.89","0","100.00","44.44","0","100.00","0","0","-","4.83","0","100.00","88.89","0","100.00","0","0","-","0","0","-","118.52","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","44.44","0","0","311.11","100.00","44.44","0","0","100.00"
"124","Zac Dalpe","CBJ","C","12","0.066666666666667","0.0055555555555556","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","900","0","0","900","100.00","900","0","0","100.00"
"125","Travis Hamonic","VAN","D","38","0.63333333333333","0.016666666666667","94.74","0","100.00","94.74","0","100.00","94.74","0","100.00","0","0","-","3.27","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","136.84","0","100.00","0","0","-","0.00","-","0.00","94.74","0","0","284.21","100.00","94.74","0","0","100.00"
"127","Marco Scandella","STL","D","49","2.65","0.054081632653061","90.57","0","100.00","22.64","0","100.00","22.64","0","100.00","0","0","-","1.34","0","100.00","45.28","0","100.00","0","0","-","0","0","-","60.38","0","100.00","0","0","-","65.41","0","100.00","0","0","-","0.00","-","0.00","22.64","45.28","0","226.42","100.00","22.64","45.28","22.64","50.00"
"134","Mark Borowiecki","NSH","D","22","2.8833333333333","0.13106060606061","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","20.81","0","0","83.24","100.00","20.81","0","20.81","50.00"
"138","Zac Rinaldo","CGY","C","4","0.11666666666667","0.029166666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","514.29","-","0","0","0","-"
"139","Matt Bartkowski","MIN","D","1","0.016666666666667","0.016666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","3600","0","0","-","0","3600","0","-"
"140","Jordie Benn","VAN, WPG","D","39","0.13333333333333","0.0034188034188034","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","450","-","0","0","0","-"
"141","Antoine Roussel","VAN","L","35","0.76666666666667","0.021904761904762","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","78.26","0","0","234.78","100.00","156.52","0","0","100.00"
"148","Kyle Clifford","STL","L","50","2.15","0.043","27.91","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","40.31","0","100.00","0","0","-","-","-","-","27.91","0","0","251.16","100.00","27.91","55.81","0","100.00"
"161","Dmitry Kulikov","EDM, N.J","D","48","2.3833333333333","0.049652777777778","25.17","0","100.00","25.17","0","100.00","25.17","0","100.00","0","0","-","0.64","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","36.36","0","100.00","0","0","-","0.00","-","0.00","50.35","50.35","0","176.22","100.00","75.52","75.52","0","100.00"
"170","Brandon Pirri","CHI","C","1","0.9","0.9","133.33","0","100.00","66.67","0","100.00","66.67","0","100.00","0","0","-","2.22","0","100.00","66.67","0","100.00","0","0","-","0","0","-","88.89","0","100.00","0","0","-","96.3","0","100.00","0","0","-","0.00","-","0.00","133.33","0","0","0","100.00","133.33","0","0","100.00"
"173","Drew Shore","CAR","C","4","0.016666666666667","0.0041666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","3600","0","0","0","100.00","3600","0","0","100.00"
"180","Nicolas Deslauriers","ANA","L","49","3.1666666666667","0.064625850340136","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","56.84","75.79","18.95","94.74","75.00","75.79","75.79","18.95","80.00"
