"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"709","Gabriel Vilardi","L.A","C","58","13.316666666667","0.22959770114943","4.51","135.17","3.23","4.51","103.63","4.17","4.51","76.6","5.56","0","4.51","0.00","0.06","8.79","0.69","0","67.58","0.00","0","13.52","0.00","0","4.51","0.00","0","72.09","0.00","0","0","-","0","97.62","0.00","0","0","-","0.00","94.12","0.941","0","4.51","85.61","45.06","0.00","0","4.51","99.12","0.00"
"242","Brendan Gallagher","MTL","R","40","1.7833333333333","0.044583333333333","33.64","134.58","20.00","33.64","134.58","20.00","33.64","33.64","50.00","0","0","-","0.58","7.87","6.81","33.64","33.64","50.00","0","33.64","0.00","0","0","-","44.86","0","100.00","0","0","-","0","145.79","0.00","0","0","-","0.00","100.00","1.000","33.64","0","0","100.93","100.00","67.29","33.64","0","100.00"
"5","Mikko Koivu","CBJ","C","7","8.0833333333333","1.1547619047619","14.85","133.61","10.00","14.85","111.34","11.76","14.85","89.07","14.29","0","22.27","0.00","0.67","12.89","4.96","0","59.38","0.00","0","51.96","0.00","0","22.27","0.00","0","9.9","0.00","0","0","-","21.44","96.49","18.18","0","0","-","0.00","75.00","0.750","0","0","59.38","51.96","0.00","0","7.42","59.38","0.00"
"171","Tomas Tatar","MTL, N.J","L","53","1.8","0.033962264150943","100","133.33","42.86","100","133.33","42.86","66.67","66.67","50.00","0","0","-","0.61","5.69","9.67","33.33","33.33","50.00","0","33.33","0.00","0","0","-","44.44","0","100.00","0","0","-","48.15","144.44","25.00","0","0","-","0.00","100.00","1.000","0","0","33.33","66.67","0.00","0","0","100","0.00"
"206","Mark Alt","L.A","D","2","1.8","0.9","0","133.33","0.00","0","133.33","0.00","0","66.67","0.00","0","0","-","0","11.73","0.00","0","100","0.00","0","33.33","0.00","0","0","-","0","88.89","0.00","0","0","-","0","48.15","0.00","0","0","-","-","100.00","1.00","0","0","33.33","66.67","0.00","0","0","33.33","0.00"
"445","Dakota Mermis","MIN","D","3","0.9","0.3","66.67","133.33","33.33","66.67","66.67","50.00","0","66.67","0.00","0","66.67","0.00","3.54","8.32","29.83","0","66.67","0.00","0","66.67","0.00","0","66.67","0.00","0","0","-","0","0","-","96.3","0","100.00","0","0","-","-","0.00","0.00","0","0","0","200","-","0","0","0","-"
"608","Lane Pederson","ARI, S.J","C","19","0.45","0.023684210526316","0","133.33","0.00","0","133.33","0.00","0","0","-","0","0","-","0","7.67","0.00","0","133.33","0.00","0","0","-","0","0","-","0","177.78","0.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","266.67","-","0","0","0","-"
"635","Sam Steel","ANA","C","44","16.3","0.37045454545455","11.04","132.52","7.69","11.04","95.71","10.34","11.04","58.9","15.79","0","29.45","0.00","0.48","7.61","5.98","3.68","62.58","5.56","3.68","11.04","25.00","0","11.04","0.00","0","68.71","0.00","0","14.72","0.00","5.32","101.02","5.00","0","10.63","0.00","0.00","50.00","0.500","3.68","7.36","40.49","80.98","8.33","3.68","7.36","51.53","6.67"
"817","Shane Pinto","OTT","C","16","17.816666666667","1.1135416666667","13.47","131.34","9.30","13.47","94.29","12.50","13.47","74.09","15.38","0","6.74","0.00","1.13","7.67","12.82","6.74","77.46","8.00","3.37","20.21","14.29","0","0","-","4.49","76.33","5.56","0","0","-","9.73","77.83","11.11","0","9.73","0.00","0.00","90.91","0.909","6.74","3.37","37.04","57.25","15.38","10.1","6.74","40.41","20.00"
"66","Milan Lucic","CGY","L","59","1.3833333333333","0.023446327683616","43.37","130.12","25.00","43.37","130.12","25.00","43.37","86.75","33.33","0","0","-","1.66","7.92","17.29","0","86.75","0.00","0","0","-","0","0","-","0","115.66","0.00","0","0","-","62.65","62.65","50.00","0","0","-","0.00","100.00","1.000","0","0","0","303.61","-","0","0","0","-"
"505","Michael Bunting","ARI, TOR","L","26","0.46666666666667","0.017948717948718","0","128.57","0.00","0","128.57","0.00","0","128.57","0.00","0","0","-","0","9.27","0.00","0","128.57","0.00","0","128.57","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","0","0","0","-","0","0","0","-"
"405","Miles Wood","N.J","L","55","3.3","0.06","18.18","127.27","12.50","18.18","90.91","16.67","18.18","72.73","20.00","0","0","-","1.88","7.58","19.90","18.18","54.55","25.00","0","0","-","0","0","-","24.24","72.73","25.00","0","0","-","0","105.05","0.00","0","0","-","0.00","100.00","1.000","0","0","0","109.09","-","0","18.18","0","-"
"241","Sam Carrick","ANA","C","13","1.9","0.14615384615385","0","126.32","0.00","0","94.74","0.00","0","31.58","0.00","0","31.58","0.00","0","8.41","0.00","0","63.16","0.00","0","63.16","0.00","0","0","-","0","0","-","0","0","-","0","91.23","0.00","0","45.61","0.00","-","0.00","0.00","0","31.58","63.16","63.16","0.00","0","31.58","63.16","0.00"
"84","James van Riemsdyk","PHI","L","59","1.4333333333333","0.024293785310734","0","125.58","0.00","0","125.58","0.00","0","83.72","0.00","0","0","-","0","18.51","0.00","0","83.72","0.00","0","83.72","0.00","0","0","-","0","0","-","0","0","-","0","60.47","0.00","0","0","-","-","100.00","1.00","0","0","0","167.44","-","0","41.86","41.86","0.00"
"75","Jonathan Toews","CHI","C","5","7.1833333333333","1.4366666666667","0","125.29","0.00","0","100.23","0.00","0","83.53","0.00","0","8.35","0.00","0","10.34","0.00","0","66.82","0.00","0","25.06","0.00","0","8.35","0.00","0","55.68","0.00","0","0","-","0","84.45","0.00","0","0","-","-","90.00","0.90","0","0","83.53","25.06","0.00","0","0","125.29","0.00"
"230","Tyler Seguin","DAL","C","8","4.8","0.6","0","125","0.00","0","112.5","0.00","0","62.5","0.00","0","25","0.00","0","7.73","0.00","0","62.5","0.00","0","25","0.00","0","12.5","0.00","0","50","0.00","0","16.67","0.00","0","90.28","0.00","0","0","-","-","60.00","0.60","12.5","0","112.5","62.5","10.00","12.5","0","112.5","10.00"
"422","William Carrier","VGK","L","54","4.35","0.080555555555556","0","124.14","0.00","0","68.97","0.00","0","55.17","0.00","0","0","-","0","4.67","0.00","0","27.59","0.00","0","13.79","0.00","0","0","-","0","18.39","0.00","0","0","-","0","139.46","0.00","0","0","-","-","100.00","1.00","0","27.59","0","96.55","-","0","55.17","0","-"
"634","Kale Clague","L.A","D","18","18.1","1.0055555555556","16.57","122.65","11.90","13.26","96.13","12.12","9.94","62.98","13.64","0","6.63","0.00","1.22","7.13","14.57","13.26","46.41","22.22","6.63","13.26","33.33","0","3.31","0.00","8.84","44.2","16.67","0","0","-","0","110.13","0.00","0","4.79","0.00","0.00","89.47","0.895","3.31","3.31","36.46","56.35","8.33","6.63","3.31","56.35","10.53"
"387","Kyle Burroughs","COL, VAN","D","9","5.3833333333333","0.59814814814815","0","122.6","0.00","0","78.02","0.00","0","55.73","0.00","0","11.15","0.00","0","5.72","0.00","0","55.73","0.00","0","33.44","0.00","0","11.15","0.00","0","29.72","0.00","0","0","-","0","96.59","0.00","0","0","-","-","80.00","0.80","0","0","44.58","55.73","0.00","0","0","66.87","0.00"
"423","Tyler Bertuzzi","DET","L","13","21.566666666667","1.6589743589744","13.91","122.41","10.20","13.91","83.46","14.29","11.13","61.21","15.38","0","11.13","0.00","0.76","6.76","10.13","5.56","55.64","9.09","5.56","27.82","16.67","0","8.35","0.00","0","37.09","0.00","0","0","-","8.04","80.37","9.09","0","4.02","0.00","0.00","81.82","0.818","2.78","11.13","47.3","25.04","5.56","2.78","13.91","61.21","4.35"
"602","Cameron Hughes","BOS","C","1","1.4833333333333","1.4833333333333","0","121.35","0.00","0","121.35","0.00","0","40.45","0.00","0","0","-","0","7.81","0.00","0","40.45","0.00","0","0","-","0","0","-","0","53.93","0.00","0","0","-","0","116.85","0.00","0","0","-","-","100.00","1.00","0","0","40.45","0","0.00","0","0","40.45","0.00"
"12","Jeff Carter","L.A, PIT","C","58","61.316666666667","1.057183908046","9.79","121.34","7.46","9.79","86.11","10.20","8.81","59.69","12.86","0","6.85","0.00","0.63","7.36","7.86","4.89","50.88","8.77","3.91","18.59","17.39","0","1.96","0.00","1.3","43.06","2.94","0","1.3","0.00","1.41","100.35","1.39","0","5.65","0.00","0.00","88.52","0.885","0.98","3.91","51.86","42.08","1.85","2.94","3.91","62.63","4.48"
"491","Christian Dvorak","ARI, MTL","C, L","61","115.61666666667","1.8953551912568","7.27","120.4","5.69","6.23","93.93","6.22","5.71","67.98","7.75","0","6.75","0.00","0.3","8.53","3.44","2.59","53.97","4.59","1.56","19.2","7.50","0","3.11","0.00","1.38","46.36","2.90","0","2.08","0.00","1.5","95.2","1.55","0","3","0.00","0.00","90.08","0.901","1.04","6.75","66.43","23.87","1.54","3.11","8.3","86.67","3.47"
"366","Cedric Paquette","CAR, MTL, OTT","C","51","37.466666666667","0.73464052287582","11.21","120.11","8.54","11.21","89.68","11.11","9.61","59.25","13.95","0","11.21","0.00","0.26","6.98","3.53","1.6","65.66","2.38","1.6","19.22","7.69","0","3.2","0.00","0","61.92","0.00","0","8.54","0.00","2.31","71.71","3.13","0","2.31","0.00","0.00","81.08","0.811","4.8","6.41","36.83","60.85","11.54","4.8","6.41","44.84","9.68"
"2","Joe Thornton","FLA, TOR","C","47","1","0.021276595744681","60","120","33.33","60","120","33.33","60","60","50.00","0","0","-","6.13","10.37","37.14","60","60","50.00","60","0","100.00","0","0","-","0","80","0.00","0","0","-","0","86.67","0.00","0","0","-","0.00","100.00","1.000","0","0","60","180","0.00","0","0","60","0.00"
"236","Michael Chaput","ARI","C","13","8.5","0.65384615384615","0","120","0.00","0","98.82","0.00","0","70.59","0.00","0","0","-","0","11.46","0.00","0","56.47","0.00","0","28.24","0.00","0","0","-","0","37.65","0.00","0","0","-","0","91.76","0.00","0","0","-","-","100.00","1.00","7.06","0","7.06","77.65","50.00","7.06","0","7.06","50.00"
"358","Jake McCabe","BUF, CHI","D","18","45.516666666667","2.5287037037037","17.14","119.96","12.50","17.14","96.23","15.12","13.18","69.86","15.87","0","6.59","0.00","0.73","8.13","8.23","3.95","54.05","6.82","1.32","22.41","5.56","0","3.95","0.00","3.52","42.18","7.69","0","0","-","9.52","91.4","9.43","0","3.81","0.00","0.00","90.57","0.906","1.32","5.27","36.91","14.5","3.45","3.95","9.23","64.59","5.77"
"433","Rasmus Ristolainen","BUF, PHI","D","50","111.16666666667","2.2233333333333","8.64","119.82","6.72","7.56","94.99","7.37","7.56","68.01","10.00","1.08","8.1","11.76","0.33","8.28","3.78","3.24","63.15","4.88","1.62","23.75","6.38","0","3.24","0.00","2.16","52.53","3.95","0.72","2.16","25.00","3.12","77.96","3.85","0.78","4.68","14.29","14.29","88.10","1.024","0.54","3.24","41.02","13.49","1.30","1.62","5.94","66.93","2.36"
"338","Slater Koekkoek","EDM","D","21","35.583333333333","1.6944444444444","18.55","119.72","13.41","18.55","87.68","17.46","18.55","59.02","23.91","3.37","8.43","28.57","1.17","7.6","13.33","11.8","57.33","17.07","6.74","25.29","21.05","1.69","1.69","50.00","6.74","42.72","13.64","2.25","6.74","25.00","2.44","87.68","2.70","0","2.44","0.00","18.18","85.71","1.039","1.69","1.69","28.67","43.84","5.56","3.37","5.06","38.78","8.00"
"62","Erik Johnson","COL","D","8","22.2","2.775","16.22","118.92","12.00","13.51","94.59","12.50","13.51","70.27","16.13","0","5.41","0.00","0.29","8.12","3.41","2.7","62.16","4.17","2.7","18.92","12.50","0","0","-","0","57.66","0.00","0","7.21","0.00","0","81.98","0.00","0","0","-","0.00","92.31","0.923","0","2.7","37.84","21.62","0.00","2.7","8.11","67.57","3.85"
"733","Filip Chytil","NYR","C","47","2.5333333333333","0.053900709219858","47.37","118.42","28.57","47.37","118.42","28.57","47.37","71.05","40.00","0","0","-","3.98","4.32","47.92","23.68","71.05","25.00","23.68","0","100.00","0","0","-","0","94.74","0.00","0","0","-","0","68.42","0.00","0","0","-","0.00","100.00","1.000","23.68","23.68","0","189.47","100.00","23.68","23.68","0","100.00"
"734","Alex Iafallo","L.A","L","59","112.56666666667","1.9079096045198","5.86","118.33","4.72","4.8","90.08","5.06","4.26","66.09","6.06","0","8.53","0.00","0.17","8.12","2.08","1.6","59.7","2.61","0.53","25.05","2.08","0","3.73","0.00","1.42","46.19","2.99","0","2.13","0.00","2.31","83.15","2.70","0","4.62","0.00","0.00","87.10","0.871","0.53","7.46","52.24","28.25","1.01","1.07","9.59","66.09","1.59"
"819","Tobias Bjornfot","L.A","D","37","45.133333333333","1.2198198198198","2.66","118.32","2.20","1.33","95.72","1.37","1.33","62.48","2.08","0","6.65","0.00","0","9.01","0.00","0","63.81","0.00","0","30.58","0.00","0","3.99","0.00","0","44.31","0.00","0","3.55","0.00","1.92","76.81","2.44","0","0","-","0.00","89.36","0.894","0","1.33","35.89","38.55","0.00","1.33","5.32","46.53","2.78"
"25","Joe Pavelski","DAL","C","61","39.1","0.64098360655738","19.95","118.16","14.44","13.81","96.68","12.50","13.81","75.19","15.52","1.53","6.14","20.00","0.83","8.11","9.24","7.67","59.85","11.36","4.6","19.95","18.75","1.53","3.07","33.33","4.09","53.2","7.14","0","2.05","0.00","8.87","77.58","10.26","0","2.22","0.00","11.11","91.84","1.029","3.07","3.07","87.47","58.31","3.39","3.07","4.6","101.28","2.94"
"736","Neal Pionk","WPG","D","58","47.933333333333","0.8264367816092","11.27","117.66","8.74","11.27","91.38","10.98","6.26","73.85","7.81","0","16.27","0.00","0.68","9.38","6.76","3.76","65.09","5.45","1.25","33.8","3.57","0","8.76","0.00","3.34","41.72","7.41","0","5.01","0.00","3.62","74.13","4.65","0","5.42","0.00","0.00","77.97","0.780","1.25","3.76","25.03","73.85","4.76","3.76","7.51","31.29","10.71"
"52","Niklas Hjalmarsson","ARI","D","41","138","3.3658536585366","12.61","117.39","9.70","10","90.87","9.91","7.39","64.35","10.30","0.43","8.7","4.76","0.47","8.41","5.27","3.91","54.78","6.67","1.74","20.87","7.69","0","4.78","0.00","2.9","45.22","6.02","0","2.9","0.00","6.28","89.18","6.58","0.63","2.51","20.00","5.88","86.49","0.924","0.87","3.04","41.74","9.57","2.04","2.17","8.7","63.04","3.33"
"324","Phillip Di Giuseppe","NYR","L","31","5.1166666666667","0.16505376344086","11.73","117.26","9.09","11.73","93.81","11.11","11.73","70.36","14.29","0","11.73","0.00","1.08","10.8","9.06","11.73","82.08","12.50","0","35.18","0.00","0","0","-","15.64","62.54","20.00","0","15.64","0.00","0","50.81","0.00","0","0","-","0.00","83.33","0.833","0","0","23.45","105.54","0.00","0","0","46.91","0.00"
"43","Anze Kopitar","L.A","C","60","122.4","2.04","5.88","117.16","4.78","4.9","90.2","5.15","4.41","67.16","6.16","0","9.31","0.00","0.21","7.97","2.56","1.96","56.86","3.33","0.98","23.53","4.00","0","3.43","0.00","1.31","44.44","2.86","0","3.27","0.00","2.12","85.68","2.42","0","4.96","0.00","0.00","86.13","0.861","0.49","6.86","57.84","22.06","0.84","0.98","9.31","79.9","1.21"
"580","Austin Czarnik","NYI","C","4","2.05","0.5125","0","117.07","0.00","0","87.8","0.00","0","58.54","0.00","0","0","-","0","6.39","0.00","0","58.54","0.00","0","0","-","0","0","-","0","78.05","0.00","0","0","-","0","84.55","0.00","0","0","-","-","100.00","1.00","29.27","0","0","58.54","100.00","29.27","0","0","100.00"
"811","Nils Hoglander","VAN","L","61","2.5666666666667","0.04207650273224","46.75","116.88","28.57","23.38","70.13","25.00","23.38","46.75","33.33","0","23.38","0.00","0.08","3.59","2.05","0","70.13","0.00","0","0","-","0","0","-","0","93.51","0.00","0","31.17","0.00","33.77","67.53","33.33","0","0","-","0.00","50.00","0.500","0","0","23.38","93.51","0.00","0","23.38","23.38","0.00"
"4","Jason Spezza","TOR","C","59","44.833333333333","0.75988700564972","18.74","116.43","13.86","17.4","89.67","16.25","13.38","58.88","18.52","0","10.71","0.00","1.32","8.12","14.00","13.38","68.25","16.39","5.35","24.09","18.18","0","5.35","0.00","10.71","58.88","15.38","0","1.78","0.00","0","63.79","0.00","0","3.87","0.00","0.00","81.82","0.818","0","1.34","157.92","14.72","0.00","0","1.34","187.36","0.00"
"222","Riley Sheahan","BUF, SEA","C","58","133.98333333333","2.3100574712644","11.2","116.43","8.77","9.4","97.18","8.82","8.96","67.17","11.76","0.9","8.96","9.09","0.35","8.15","4.07","3.58","63.59","5.33","1.79","24.18","6.90","0.45","5.37","7.69","2.39","52.54","4.35","0.6","1.19","33.33","2.59","73.09","3.42","0","3.88","0.00","10.00","86.67","0.967","0.45","5.37","51.95","27.76","0.85","0.9","7.61","66.72","1.32"
"800","Simon Benoit","ANA","D","6","9.8333333333333","1.6388888888889","0","115.93","0.00","0","85.42","0.00","0","54.92","0.00","0","6.1","0.00","0","7.69","0.00","0","36.61","0.00","0","12.2","0.00","0","0","-","0","32.54","0.00","0","0","-","0","96.95","0.00","0","8.81","0.00","-","88.89","0.89","0","0","24.41","61.02","0.00","0","0","36.61","0.00"
"332","Zemgus Girgensons","BUF","L","4","7.7666666666667","1.9416666666667","7.73","115.88","6.25","7.73","84.98","8.33","7.73","77.25","9.09","0","0","-","0.97","7.21","11.84","7.73","69.53","10.00","7.73","38.63","16.67","0","0","-","0","41.2","0.00","0","0","-","0","66.95","0.00","0","0","-","0.00","100.00","1.000","0","0","46.35","38.63","0.00","0","0","69.53","0.00"
"315","Torey Krug","STL","D","54","21.233333333333","0.39320987654321","19.78","115.86","14.58","16.95","87.6","16.22","14.13","64.99","17.86","0","8.48","0.00","0.39","11.55","3.26","5.65","70.64","7.41","5.65","16.95","25.00","0","2.83","0.00","0","71.59","0.00","0","7.54","0.00","8.16","61.22","11.76","0","0","-","0.00","86.96","0.870","2.83","2.83","36.73","73.47","7.14","8.48","2.83","50.86","14.29"
"350","Jujhar Khaira","CHI, EDM","L","45","88.116666666667","1.9581481481481","15.66","115.76","11.92","14.98","86.48","14.77","11.58","61.96","15.74","0","4.77","0.00","0.74","7.65","8.87","8.85","64.01","12.15","2.04","24.51","7.69","0","2.72","0.00","9.08","52.66","14.71","0","1.82","0.00","4.92","69.83","6.58","0","0.98","0.00","0.00","92.31","0.923","1.36","3.4","36.09","38.81","3.64","2.72","4.77","46.98","5.48"
"245","Brandon Davidson","BUF","D","6","7.2666666666667","1.2111111111111","24.77","115.6","17.65","24.77","90.83","21.43","24.77","74.31","25.00","0","16.51","0.00","1.59","9.23","14.66","16.51","57.8","22.22","8.26","33.03","20.00","0","16.51","0.00","11.01","33.03","25.00","0","0","-","11.93","83.49","12.50","0","0","-","0.00","77.78","0.778","0","8.26","33.03","49.54","0.00","8.26","8.26","57.8","12.50"
"210","Patrik Nemeth","COL, DET, NYR","D","57","127.71666666667","2.2406432748538","10.34","115.57","8.21","7.99","89.26","8.21","6.11","66.24","8.44","0","9.87","0.00","0.35","7.53","4.42","4.23","54.5","7.20","0.94","17.85","5.00","0","4.23","0.00","4.38","48.86","8.24","0","3.76","0.00","4.07","84.14","4.62","0","4.07","0.00","0.00","85.11","0.851","1.88","5.64","43.69","23.02","4.12","3.76","8.93","68.12","5.23"
"24","Nate Thompson","PHI, WPG","C","47","64.433333333333","1.3709219858156","6.52","115.47","5.34","6.52","95.91","6.36","5.59","73.56","7.06","0","5.59","0.00","0.4","9.27","4.18","4.66","63.32","6.85","1.86","32.59","5.41","0","2.79","0.00","3.72","40.97","8.33","0","2.48","0.00","0","73.98","0.00","0","1.35","0.00","0.00","92.41","0.924","1.86","7.45","32.59","56.8","5.41","2.79","10.24","39.11","6.67"
"794","Ilya Lyubushkin","ARI","D","46","8.8333333333333","0.19202898550725","0","115.47","0.00","0","101.89","0.00","0","74.72","0.00","0","27.17","0.00","0","11.71","0.00","0","81.51","0.00","0","54.34","0.00","0","13.58","0.00","0","36.23","0.00","0","9.06","0.00","0","39.25","0.00","0","9.81","0.00","-","63.64","0.64","0","6.79","54.34","88.3","0.00","0","6.79","67.92","0.00"
"417","J.T. Compher","COL","L","52","118.28333333333","2.2746794871795","12.68","115.15","9.92","11.67","85.22","12.04","9.64","59.86","13.87","0.51","7.61","6.25","0.61","7.01","8.00","4.06","50.73","7.41","2.03","18.26","10.00","0.51","2.03","20.00","2.71","43.29","5.88","0","3.38","0.00","5.86","91.59","6.02","0","4.4","0.00","5.26","87.29","0.926","1.01","4.06","66.45","20.8","1.50","2.03","5.58","84.2","2.35"
"304","Nathan Beaulieu","WPG","D","27","44.9","1.662962962963","13.36","114.92","10.42","12.03","86.86","12.16","12.03","61.47","16.36","0","8.02","0.00","0.88","8.17","9.73","6.68","53.45","11.11","1.34","26.73","4.76","0","5.35","0.00","7.13","35.63","16.67","0","1.78","0.00","3.86","84.93","4.35","0","1.93","0.00","0.00","86.96","0.870","0","0","25.39","44.1","0.00","1.34","2.67","33.41","3.85"
"780","Ty Dellandrea","DAL","C","26","9.4333333333333","0.36282051282051","12.72","114.49","10.00","6.36","89.05","6.67","6.36","57.24","10.00","0","0","-","0.31","7.43","4.06","12.72","31.8","28.57","0","19.08","0.00","0","0","-","16.96","16.96","50.00","0","0","-","0","110.25","0.00","0","0","-","0.00","100.00","1.000","0","0","76.33","50.88","0.00","0","0","82.69","0.00"
"393","Tucker Poolman","VAN, WPG","D","44","65.516666666667","1.4890151515152","10.07","114.47","8.09","9.16","92.5","9.01","8.24","73.26","10.11","0","6.41","0.00","0.19","9.29","2.00","3.66","58.61","5.88","0","32.97","0.00","0","3.66","0.00","4.88","34.19","12.50","0","1.22","0.00","0","76.72","0.00","0","2.65","0.00","0.00","91.25","0.913","0","0.92","23.81","48.54","0.00","1.83","3.66","40.3","4.35"
"256","Josh Archibald","EDM","R","52","113.28333333333","2.1785256410256","14.3","114.4","11.11","13.24","85.27","13.44","11.12","63.56","14.89","0","6.36","0.00","0.75","7.83","8.75","5.83","60.38","8.80","3.18","27.54","10.34","0","3.71","0.00","3.53","43.78","7.46","0","2.12","0.00","6.89","74.97","8.41","0","1.53","0.00","0.00","90.00","0.900","0.53","6.89","57.73","29.13","0.91","1.06","9.53","75.74","1.38"
"253","Nikita Nesterov","CGY","D","38","47.283333333333","1.244298245614","10.15","114.21","8.16","8.88","81.21","9.86","7.61","62.18","10.91","1.27","7.61","14.29","0.76","6.67","10.17","5.08","67.25","7.02","2.54","20.3","11.11","1.27","1.27","50.00","3.38","62.6","5.13","0","5.08","0.00","3.67","65.99","5.26","0","3.67","0.00","16.67","87.76","1.044","2.54","2.54","17.77","74.87","12.50","2.54","7.61","31.72","7.41"
"42","Jack Johnson","COL, NYR","D","16","38.383333333333","2.3989583333333","9.38","114.11","7.59","6.25","87.54","6.67","3.13","54.71","5.41","0","7.82","0.00","0.52","7.76","6.31","6.25","60.96","9.30","4.69","20.32","18.75","0","3.13","0.00","2.08","54.19","3.70","0","6.25","0.00","0","74.51","0.00","0","0","-","0.00","85.71","0.857","0","0","34.39","35.95","0.00","0","4.69","42.21","0.00"
"526","Kyle Connor","WPG","L","60","8.4166666666667","0.14027777777778","7.13","114.06","5.88","7.13","99.8","6.67","7.13","78.42","8.33","0","21.39","0.00","0.11","15.8","0.70","0","64.16","0.00","0","57.03","0.00","0","21.39","0.00","0","9.5","0.00","0","0","-","10.3","72.08","12.50","0","0","-","0.00","72.73","0.727","0","0","21.39","99.8","0.00","0","0","28.51","0.00"
"51","Keith Yandle","FLA, PHI","D","59","2.6333333333333","0.044632768361582","22.78","113.92","16.67","0","91.14","0.00","0","68.35","0.00","0","0","-","0","5.19","0.00","22.78","0","100.00","0","0","-","0","0","-","30.38","0","100.00","0","0","-","0","164.56","0.00","0","0","-","-","100.00","1.00","0","22.78","0","136.71","-","0","22.78","0","-"
"37","Andrej Sekera","DAL","D","51","131.2","2.5725490196078","12.35","113.87","9.78","10.06","82.32","10.89","8.23","57.16","12.59","0.46","8.69","5.00","0.53","6.61","7.45","5.95","54.88","9.77","2.29","16.46","12.20","0.46","4.12","10.00","4.88","51.22","8.70","0","5.49","0.00","2.64","81.25","3.15","0","0.66","0.00","5.56","84.80","0.904","0","5.49","41.16","19.66","0.00","1.83","10.52","66.77","2.67"
"699","Mikey Anderson","L.A","D","58","113.36666666667","1.9545977011494","9","113.79","7.33","7.41","86.8","7.87","6.88","65.63","9.49","0.53","8.47","5.88","0.27","7.47","3.47","3.18","53.98","5.56","1.59","22.23","6.67","0.53","3.7","12.50","2.12","42.34","4.76","0","2.12","0.00","2.29","85.62","2.61","0","4.59","0.00","7.69","87.10","0.948","0.53","11.11","40.22","19.05","1.30","1.06","13.76","64.04","1.63"
